458	0
1320	0
1021	0
82	0
494	0
493	0
460	0
78	0
76	0
1254	0
997	0
627	0
908	0
624	0
15	0
16	0
17	0
620	0
1385	0
618	0
938	0
617	0
943	0
945	0
611	0
610	0
608	0
670	0
906	0
792	0
25	0
615	0
13	0
12	0
909	0
659	0
919	0
654	0
653	0
922	0
795	0
923	0
794	0
646	0
645	0
1389	0
643	0
914	0
640	0
639	0
10	0
928	0
930	0
932	0
910	0
632	0
952	0
537	0
791	0
30	0
564	0
43	0
1366	0
561	0
982	0
559	0
1365	0
985	0
445	0
1367	0
683	0
786	0
988	0
785	0
55	0
898	0
543	0
57	0
813	0
61	0
51	0
1370	0
568	0
570	0
1377	0
32	0
1375	0
674	0
589	0
588	0
966	0
586	0
37	0
583	0
582	0
903	0
580	0
677	0
578	0
974	0
575	0
679	0
977	0
39	0
571	0
598	0
1059	0
706	0
442	0
1180	0
301	0
860	0
299	0
859	0
1185	0
828	0
1279	0
293	0
292	0
1278	0
290	0
1187	0
176	0
177	0
284	0
1194	0
745	0
1197	0
279	0
178	0
170	0
277	0
305	0
1178	0
733	0
762	0
334	0
333	0
1284	0
443	0
328	0
1166	0
164	0
323	0
322	0
321	0
1168	0
318	0
317	0
1170	0
314	0
313	0
312	0
1173	0
1176	0
306	0
732	0
179	0
1274	0
1233	0
1234	0
1236	0
202	0
231	0
1237	0
203	0
1258	0
1241	0
1242	0
757	0
223	0
1256	0
1246	0
1248	0
208	0
1250	0
1255	0
1252	0
214	0
1253	0
1230	0
759	0
1228	0
240	0
183	0
272	0
185	0
844	0
1207	0
189	0
264	0
1267	0
1212	0
191	0
1214	0
256	0
255	0
1266	0
838	0
252	0
1264	0
248	0
1226	0
242	0
1227	0
239	0
339	0
660	0
1155	0
408	0
407	0
1093	0
403	0
402	0
1305	0
130	0
1098	0
879	0
411	0
132	0
1103	0
393	0
1303	0
390	0
158	0
139	0
878	0
1112	0
384	0
825	0
876	0
712	0
711	0
1060	0
439	0
1061	0
1062	0
435	0
1314	0
433	0
770	0
1066	0
1087	0
1070	0
118	0
425	0
119	0
1311	0
121	0
1079	0
419	0
1080	0
1310	0
769	0
874	0
916	0
145	0
1133	0
827	0
728	0
360	0
1132	0
1131	0
358	0
725	0
148	0
729	0
1135	0
353	0
1134	0
724	0
1295	0
1115	0
144	0
157	0
343	0
870	0
150	0
1153	0
354	0
1297	0
376	0
375	0
826	0
731	0
723	0
346	0
377	0
895	0
889	0
805	0
823	0
835	0
834	0
866	0
900	0
915	0
865	0
881	0
822	0
821	0
836	0
846	0
890	0
816	0
817	0
808	0
869	0
858	0
843	0
902	0
841	0
886	0
867	0
880	0
830	0
901	0
820	0
806	0
863	0
824	0
814	0
893	0
894	0
905	0
1	0
925	0
1291	0
1285	0
1280	0
1276	0
1275	0
1265	0
1257	0
1249	0
1245	0
1244	0
1243	0
1235	0
1217	0
1211	0
1292	0
1208	0
1200	0
1199	0
1196	0
1195	0
1191	0
1189	0
1186	0
1184	0
1183	0
1182	0
1179	0
1174	0
1164	0
1159	0
1206	0
1293	0
1296	0
1304	0
1396	0
1395	0
1394	0
1393	0
1391	0
1387	0
1382	0
1381	0
1380	0
1368	0
1361	0
1360	0
1359	0
1358	0
1354	0
1347	0
1343	0
1308	0
1312	0
1313	0
1315	0
1316	0
1319	0
1158	0
1322	0
1327	0
1336	0
1338	0
1340	0
1341	0
1342	0
1325	0
1157	0
1151	0
1147	0
1019	0
1018	0
1017	0
1012	0
1003	0
1002	0
1000	0
998	0
995	0
992	0
987	0
986	0
980	0
979	0
978	0
976	0
975	0
926	0
933	0
935	0
939	0
940	0
941	0
1023	0
947	0
950	0
963	0
964	0
965	0
970	0
973	0
948	0
920	0
1024	0
1028	0
1143	0
1140	0
1130	0
1129	0
1127	0
1124	0
1119	0
1118	0
1117	0
1114	0
1113	0
1111	0
1110	0
1108	0
1100	0
1099	0
1091	0
1030	0
1031	0
1032	0
1036	0
1042	0
1047	0
1025	0
1049	0
1071	0
1073	0
1076	0
1081	0
1086	0
1088	0
1064	0
802	0
699	0
800	0
554	0
221	0
548	0
225	0
226	0
546	0
227	0
544	0
542	0
540	0
229	0
230	0
533	0
532	0
233	0
528	0
526	0
487	0
489	0
250	0
499	0
500	0
504	0
555	0
510	0
244	0
516	0
238	0
519	0
237	0
236	0
511	0
484	0
220	0
562	0
167	0
609	0
607	0
606	0
605	0
603	0
171	0
602	0
601	0
600	0
599	0
173	0
597	0
182	0
595	0
184	0
593	0
567	0
569	0
218	0
573	0
217	0
207	0
560	0
204	0
584	0
199	0
197	0
365	0
194	0
186	0
581	0
613	0
483	0
477	0
418	0
417	0
416	0
415	0
311	0
414	0
413	0
412	0
406	0
329	0
338	0
341	0
398	0
801	0
395	0
344	0
392	0
362	0
361	0
368	0
370	0
357	0
351	0
308	0
373	0
382	0
383	0
385	0
350	0
387	0
389	0
379	0
480	0
307	0
427	0
260	0
261	0
262	0
263	0
266	0
267	0
470	0
469	0
271	0
273	0
465	0
464	0
274	0
459	0
457	0
453	0
276	0
428	0
429	0
297	0
430	0
288	0
286	0
304	0
285	0
440	0
444	0
283	0
282	0
281	0
280	0
438	0
162	0
196	0
625	0
767	0
768	0
89	0
773	0
28	0
92	0
22	0
776	0
95	0
777	0
718	0
721	0
778	0
96	0
708	0
98	0
702	0
101	0
38	0
102	0
18	0
697	0
695	0
103	0
779	0
691	0
622	0
730	0
41	0
46	0
749	0
48	0
752	0
34	0
52	0
53	0
33	0
59	0
755	0
726	0
31	0
67	0
758	0
760	0
75	0
761	0
738	0
763	0
766	0
736	0
84	0
86	0
743	0
14	0
1397	0
36	0
7	0
790	0
796	0
155	0
634	0
142	0
635	0
784	0
6	0
661	0
657	0
146	0
656	0
147	0
151	0
652	0
648	0
647	0
642	0
5	0
641	0
154	0
636	0
638	0
789	0
140	0
137	0
112	0
2	0
688	0
115	0
120	0
787	0
797	0
684	0
681	0
678	0
125	0
159	0
637	0
672	0
628	0
135	0
669	0
136	0
666	0
629	0
665	0
128	0
1175	0
298	0
300	0
1177	0
35	0
1386	0
310	0
1145	0
9	0
348	0
1150	0
1142	0
345	0
342	0
1141	0
1162	0
1163	0
1137	0
327	0
319	0
316	0
29	0
359	0
1169	0
259	0
47	0
245	0
1224	0
1326	0
243	0
1229	0
235	0
105	0
108	0
1317	0
1239	0
123	0
1222	0
124	0
1300	0
215	0
206	0
1298	0
200	0
1262	0
181	0
153	0
1289	0
166	0
160	0
219	0
93	0
1221	0
246	0
1190	0
1192	0
50	0
1193	0
54	0
58	0
62	0
1349	0
1346	0
275	0
73	0
74	0
80	0
81	0
1339	0
88	0
1335	0
258	0
1215	0
257	0
253	0
1334	0
1333	0
1330	0
251	0
289	0
363	0
396	0
1398	0
944	0
626	0
936	0
463	0
934	0
452	0
929	0
655	0
450	0
447	0
918	0
1063	0
664	0
913	0
911	0
668	0
545	0
690	0
892	0
698	0
884	0
612	0
707	0
951	0
1038	0
989	0
996	0
538	0
552	0
531	0
556	0
1005	0
574	0
576	0
523	0
972	0
364	0
514	0
590	0
507	0
498	0
496	0
961	0
1029	0
481	0
478	0
956	0
426	0
676	0
877	0
744	0
423	0
842	0
1106	0
837	0
1107	0
754	0
1109	0
756	0
831	0
775	0
780	0
782	0
788	0
809	0
1121	0
369	0
798	0
366	0
848	0
1097	0
990	0
1085	0
409	0
1092	0
722	0
871	0
739	0
873	0
737	0
1082	0
719	1
420	1
422	1
8	1
579	1
1383	1
693	1
1260	1
1379	1
572	1
1287	1
188	1
852	1
851	1
631	1
1355	1
849	1
66	1
847	1
1345	1
662	1
856	1
958	1
921	1
959	1
741	1
44	1
740	1
187	1
175	1
1277	1
1128	1
278	1
1037	1
352	1
1209	1
1069	1
434	1
509	1
1152	1
1041	1
1148	1
1232	1
380	1
1054	1
400	1
1167	1
1172	1
356	1
1116	1
1072	1
1356	1
753	1
473	1
436	1
141	1
713	1
687	1
349	1
222	1
386	1
534	1
234	1
1247	1
133	1
524	1
671	1
1022	1
355	1
1390	1
1138	1
1009	1
372	1
971	1
969	1
106	1
591	1
209	1
1268	1
875	1
720	1
1369	1
734	1
401	1
742	1
332	1
1352	1
1156	1
1371	1
26	1
783	1
793	1
1125	1
1331	1
899	1
587	1
490	1
577	1
1006	1
1259	1
1039	1
1058	1
1271	1
468	1
172	1
475	1
850	1
60	1
942	1
64	1
855	1
1203	1
1307	1
394	1
750	1
1364	1
1094	1
42	1
840	1
479	1
839	1
751	1
592	1
503	1
967	1
748	1
1165	1
694	1
897	1
302	1
1077	1
1181	1
1055	1
1074	1
461	1
1240	1
872	1
156	1
1067	1
113	1
735	1
129	1
685	1
714	1
40	1
1011	1
689	1
1144	1
774	1
326	1
210	1
1120	1
1392	1
1089	1
1384	1
1201	1
114	1
296	1
1044	1
1231	1
931	1
1104	1
190	1
295	1
117	1
807	1
1251	1
675	1
241	1
861	1
437	1
747	1
474	1
1101	1
399	1
309	1
431	1
335	1
410	1
868	1
337	1
1286	1
1149	1
558	1
912	1
3	1
213	1
